time,id,x,y,angle
305.6,AUG_13,13.01,9.1,134.77
305.7,AUG_13,13.01,9.1,134.77
305.8,AUG_13,13.01,9.1,134.77
305.9,AUG_13,13.01,9.1,134.77
306,AUG_13,13.01,9.1,134.77
306.1,AUG_13,13.01,9.1,134.77
306.2,AUG_13,13.01,9.1,134.77
306.3,AUG_13,13.01,9.1,134.77
306.4,AUG_13,13.01,9.1,134.77
306.5,AUG_13,13.01,9.1,134.77
306.6,AUG_13,13.01,9.1,134.77
306.7,AUG_13,13.01,9.1,134.77
306.8,AUG_13,13.01,9.1,134.77
306.9,AUG_13,13.01,9.1,134.77
307,AUG_13,13.01,9.1,134.77
307.1,AUG_13,13.01,9.1,134.77
307.2,AUG_13,13.01,9.1,134.77
307.3,AUG_13,13.01,9.1,134.77
307.4,AUG_13,13.01,9.1,134.77
307.5,AUG_13,13.01,9.1,134.77
307.6,AUG_13,13.01,9.1,134.77
307.7,AUG_13,13.01,9.1,134.77
307.8,AUG_13,13.01,9.1,134.77
307.9,AUG_13,13.01,9.1,134.77
308,AUG_13,13.01,9.1,134.77
308.1,AUG_13,13.01,9.1,134.77
308.2,AUG_13,13.01,9.1,134.77
308.3,AUG_13,13.01,9.1,134.77
308.4,AUG_13,13.01,9.1,134.77
308.5,AUG_13,13.01,9.1,134.77
308.6,AUG_13,13.01,9.1,134.77
308.7,AUG_13,13.01,9.1,134.77
308.8,AUG_13,13.01,9.1,134.77
308.9,AUG_13,13.01,9.1,134.77
309,AUG_13,13.01,9.1,134.77
309.1,AUG_13,13.01,9.1,134.77
309.2,AUG_13,13.01,9.1,134.77
309.3,AUG_13,13.01,9.1,134.77
309.4,AUG_13,13.01,9.1,134.77
309.5,AUG_13,13.01,9.1,134.77
309.6,AUG_13,13.01,9.1,134.77
309.7,AUG_13,13.01,9.1,134.77
309.8,AUG_13,13.01,9.1,134.77
309.9,AUG_13,13.01,9.1,134.77
310,AUG_13,13.01,9.1,134.77
310.1,AUG_13,13.01,9.1,134.77
310.2,AUG_13,13.01,9.1,134.77
310.3,AUG_13,13.01,9.1,134.77
310.4,AUG_13,13.01,9.1,134.77
310.5,AUG_13,13.01,9.1,134.77
310.6,AUG_13,13.01,9.1,134.77
310.7,AUG_13,13.01,9.1,134.77
310.8,AUG_13,13.01,9.1,134.77
310.9,AUG_13,13.01,9.1,134.77
311,AUG_13,13.01,9.1,134.77
311.1,AUG_13,13.01,9.1,134.77
311.2,AUG_13,13.01,9.1,134.77
311.3,AUG_13,13.01,9.1,134.77
311.4,AUG_13,13.01,9.1,134.77
311.5,AUG_13,13.01,9.1,134.77
311.6,AUG_13,13.01,9.1,134.77
311.7,AUG_13,13.01,9.1,134.77
311.8,AUG_13,13.01,9.1,134.77
311.9,AUG_13,13.01,9.1,134.77
312,AUG_13,13.01,9.1,134.77
312.1,AUG_13,13.01,9.1,134.77
312.2,AUG_13,13.01,9.1,134.77
312.3,AUG_13,13.01,9.1,134.77
312.4,AUG_13,13.01,9.1,134.77
312.5,AUG_13,13.01,9.1,134.77
312.6,AUG_13,13.01,9.1,134.77
312.7,AUG_13,13.01,9.1,134.77
312.8,AUG_13,13.01,9.1,134.77
312.9,AUG_13,13.01,9.1,134.77
313,AUG_13,13.01,9.1,134.77
313.1,AUG_13,13.01,9.1,134.77
313.2,AUG_13,13.01,9.1,134.77
313.3,AUG_13,13.01,9.1,134.77
313.4,AUG_13,13.01,9.1,134.77
313.5,AUG_13,13.01,9.1,134.77
313.6,AUG_13,13.01,9.1,134.77
313.7,AUG_13,13.01,9.1,134.77
313.8,AUG_13,13.01,9.1,134.77
313.9,AUG_13,13.01,9.1,134.77
314,AUG_13,13.01,9.1,134.77
314.1,AUG_13,13.01,9.1,134.77
314.2,AUG_13,13.01,9.1,134.77
314.3,AUG_13,13.01,9.1,134.77
314.4,AUG_13,13.01,9.1,134.76
314.5,AUG_13,13.01,9.1,134.76
314.6,AUG_13,13.02,9.09,134.76
314.7,AUG_13,13.02,9.09,134.75
314.8,AUG_13,13.03,9.08,134.74
314.9,AUG_13,13.03,9.08,134.72
315,AUG_13,13.04,9.07,134.71
315.1,AUG_13,13.05,9.06,134.69
315.2,AUG_13,13.07,9.05,134.67
315.3,AUG_13,13.08,9.04,134.64
315.4,AUG_13,13.1,9.02,134.61
315.5,AUG_13,13.12,9.01,134.57
315.6,AUG_13,13.14,8.99,134.53
315.7,AUG_13,13.17,8.96,134.48
315.8,AUG_13,13.2,8.94,134.43
315.9,AUG_13,13.24,8.91,134.37
316,AUG_13,13.28,8.87,134.3
316.1,AUG_13,13.32,8.84,134.22
316.2,AUG_13,13.37,8.8,134.14
316.3,AUG_13,13.42,8.75,134.05
316.4,AUG_13,13.47,8.71,133.95
316.5,AUG_13,13.53,8.66,133.84
316.6,AUG_13,13.6,8.6,133.73
316.7,AUG_13,13.67,8.54,133.6
316.8,AUG_13,13.74,8.48,133.47
316.9,AUG_13,13.82,8.41,133.33
317,AUG_13,13.9,8.34,133.18
317.1,AUG_13,13.99,8.27,133.02
317.2,AUG_13,14.09,8.18,132.85
317.3,AUG_13,14.19,8.1,132.68
317.4,AUG_13,14.3,8.01,132.49
317.5,AUG_13,14.41,7.92,132.3
317.6,AUG_13,14.53,7.83,132.11
317.7,AUG_13,14.65,7.73,131.9
317.8,AUG_13,14.78,7.63,131.69
317.9,AUG_13,14.91,7.53,131.47
318,AUG_13,15.05,7.42,131.23
318.1,AUG_13,15.2,7.31,130.99
318.2,AUG_13,15.35,7.19,130.74
318.3,AUG_13,15.5,7.07,130.49
318.4,AUG_13,15.66,6.94,130.23
318.5,AUG_13,15.84,6.82,129.96
318.6,AUG_13,16.01,6.69,129.68
318.7,AUG_13,16.2,6.56,129.39
318.8,AUG_13,16.38,6.42,129.1
318.9,AUG_13,16.58,6.28,128.79
319,AUG_13,16.78,6.13,128.47
319.1,AUG_13,16.99,5.98,128.14
319.2,AUG_13,17.21,5.84,127.77
319.3,AUG_13,17.44,5.69,127.38
319.4,AUG_13,17.67,5.54,126.99
319.5,AUG_13,17.91,5.38,126.58
319.6,AUG_13,18.16,5.22,126.16
319.7,AUG_13,18.42,5.06,125.73
319.8,AUG_13,18.68,4.89,125.34
319.9,AUG_13,18.95,4.73,124.93
320,AUG_13,19.23,4.55,124.51
320.1,AUG_13,19.52,4.38,124.09
320.2,AUG_13,19.81,4.2,123.65
320.3,AUG_13,20.12,4.03,123.16
320.4,AUG_13,20.43,3.85,122.64
320.5,AUG_13,20.76,3.68,122.11
320.6,AUG_13,21.09,3.49,121.57
320.7,AUG_13,21.43,3.31,121.03
320.8,AUG_13,21.78,3.13,120.54
320.9,AUG_13,22.14,2.95,120.05
321,AUG_13,22.51,2.77,119.54
321.1,AUG_13,22.88,2.58,119.03
321.2,AUG_13,23.27,2.41,118.43
321.3,AUG_13,23.67,2.23,117.8
321.4,AUG_13,24.07,2.05,117.15
321.5,AUG_13,24.49,1.86,116.5
321.6,AUG_13,24.91,1.69,115.91
321.7,AUG_13,25.35,1.51,115.32
321.8,AUG_13,25.79,1.33,114.72
321.9,AUG_13,26.24,1.15,114.1
322,AUG_13,26.71,0.99,113.43
322.1,AUG_13,27.18,0.82,112.75
322.2,AUG_13,27.67,0.65,112.07
322.3,AUG_13,28.16,0.49,111.4
322.4,AUG_13,28.66,0.33,110.74
322.5,AUG_13,29.17,0.17,110.06
322.6,AUG_13,29.7,0.02,109.32
322.7,AUG_13,30.23,-0.12,108.52
322.8,AUG_13,30.78,-0.27,107.72
322.9,AUG_13,31.33,-0.4,106.93
323,AUG_13,31.89,-0.53,106.17
323.1,AUG_13,32.47,-0.66,105.4
323.2,AUG_13,33.05,-0.78,104.6
323.3,AUG_13,33.64,-0.89,103.77
323.4,AUG_13,34.24,-1,102.93
323.5,AUG_13,34.85,-1.09,102.13
323.6,AUG_13,35.47,-1.18,101.36
323.7,AUG_13,36.1,-1.28,100.58
323.8,AUG_13,36.74,-1.34,99.71
323.9,AUG_13,37.39,-1.41,98.81
324,AUG_13,38.05,-1.47,97.92
324.1,AUG_13,38.72,-1.51,97.05
324.2,AUG_13,39.39,-1.55,96.18
324.3,AUG_13,40.08,-1.58,95.24
324.4,AUG_13,40.77,-1.59,94.27
324.5,AUG_13,41.43,-1.6,93.33
324.6,AUG_13,42.14,-1.59,92.42
324.7,AUG_13,42.86,-1.57,91.49
324.8,AUG_13,43.59,-1.54,90.51
324.9,AUG_13,44.33,-1.49,89.47
325,AUG_13,45.07,-1.44,88.46
325.1,AUG_13,45.82,-1.36,87.49
325.2,AUG_13,46.58,-1.29,86.55
325.3,AUG_13,47.35,-1.18,85.46
325.4,AUG_13,48.12,-1.06,84.36
325.5,AUG_13,48.9,-0.93,83.33
325.6,AUG_13,49.68,-0.78,82.3
325.7,AUG_13,50.48,-0.62,81.22
325.8,AUG_13,51.27,-0.44,80.09
325.9,AUG_13,52.08,-0.24,79.01
326,AUG_13,52.88,-0.03,77.99
326.1,AUG_13,53.69,0.2,76.9
326.2,AUG_13,54.51,0.46,75.72
326.3,AUG_13,55.32,0.73,74.56
326.4,AUG_13,56.14,1.02,73.41
326.5,AUG_13,56.96,1.33,72.22
326.6,AUG_13,57.78,1.66,70.95
326.7,AUG_13,58.6,2.01,69.74
326.8,AUG_13,59.42,2.38,68.61
326.9,AUG_13,60.24,2.76,67.43
327,AUG_13,61.05,3.17,66.2
327.1,AUG_13,61.87,3.6,65.02
327.2,AUG_13,62.68,4.05,63.85
327.3,AUG_13,63.49,4.53,62.53
327.4,AUG_13,64.29,5.03,61.16
327.5,AUG_13,65.09,5.54,59.97
327.6,AUG_13,65.9,6.07,58.77
327.7,AUG_13,66.68,6.64,57.38
327.8,AUG_13,67.46,7.23,56.03
327.9,AUG_13,68.24,7.84,54.78
328,AUG_13,69,8.47,53.43
328.1,AUG_13,69.76,9.11,52.02
328.2,AUG_13,70.51,9.79,50.72
328.3,AUG_13,71.25,10.48,49.44
328.4,AUG_13,71.97,11.2,48.15
328.5,AUG_13,72.68,11.93,46.79
328.6,AUG_13,73.38,12.69,45.35
328.7,AUG_13,74.06,13.48,43.93
328.8,AUG_13,74.73,14.28,42.52
328.9,AUG_13,75.38,15.1,41.1
329,AUG_13,76.01,15.93,39.74
329.1,AUG_13,76.63,16.78,38.46
329.2,AUG_13,77.21,17.66,37.01
329.3,AUG_13,77.79,18.55,35.53
329.4,AUG_13,78.34,19.45,34.19
329.5,AUG_13,78.87,20.37,32.76
329.6,AUG_13,79.38,21.29,31.24
329.7,AUG_13,79.86,22.23,29.97
329.8,AUG_13,80.32,23.18,28.66
329.9,AUG_13,80.74,24.13,27.08
330,AUG_13,81.15,25.1,25.66
330.1,AUG_13,81.54,26.05,24.36
330.2,AUG_13,81.88,27.02,22.93
330.3,AUG_13,82.22,27.99,21.55
330.4,AUG_13,82.52,28.95,20.33
330.5,AUG_13,82.8,29.91,19
330.6,AUG_13,83.05,30.86,17.59
330.7,AUG_13,83.27,31.81,16.29
330.8,AUG_13,83.48,32.75,15.02
330.9,AUG_13,83.65,33.67,13.72
331,AUG_13,83.82,34.58,12.46
331.1,AUG_13,83.95,35.49,11.34
331.2,AUG_13,84.07,36.37,10.23
331.3,AUG_13,84.16,37.24,9.08
331.4,AUG_13,84.24,38.1,7.95
331.5,AUG_13,84.29,38.94,6.81
331.6,AUG_13,84.33,39.76,5.7
331.7,AUG_13,84.35,40.56,4.57
331.8,AUG_13,84.36,41.34,3.47
331.9,AUG_13,84.35,42.06,2.48
332,AUG_13,84.34,42.8,1.48
332.1,AUG_13,84.31,43.52,0.55
332.2,AUG_13,84.27,44.22,359.65
332.3,AUG_13,84.22,44.91,358.79
332.4,AUG_13,84.15,45.56,357.89
332.5,AUG_13,84.09,46.2,357.03
332.6,AUG_13,84.01,46.82,356.22
332.7,AUG_13,83.93,47.41,355.37
332.8,AUG_13,83.84,47.98,354.56
332.9,AUG_13,83.75,48.53,353.79
333,AUG_13,83.66,49.06,353.06
333.1,AUG_13,83.56,49.57,352.36
333.2,AUG_13,83.47,50.07,351.69
333.3,AUG_13,83.36,50.54,351.06
333.4,AUG_13,83.26,50.99,350.44
333.5,AUG_13,83.16,51.43,349.86
333.6,AUG_13,83.06,51.84,349.31
333.7,AUG_13,82.96,52.24,348.81
333.8,AUG_13,82.86,52.62,348.33
333.9,AUG_13,82.76,52.98,347.87
334,AUG_13,82.67,53.32,347.43
334.1,AUG_13,82.57,53.65,346.97
334.2,AUG_13,82.48,53.96,346.52
334.3,AUG_13,82.38,54.25,346.1
334.4,AUG_13,82.3,54.52,345.7
334.5,AUG_13,82.22,54.78,345.33
334.6,AUG_13,82.14,55.02,344.98
334.7,AUG_13,82.06,55.25,344.66
334.8,AUG_13,81.98,55.46,344.37
334.9,AUG_13,81.91,55.66,344.09
335,AUG_13,81.85,55.84,343.83
335.1,AUG_13,81.79,56.01,343.6
335.2,AUG_13,81.73,56.17,343.38
335.3,AUG_13,81.68,56.31,343.18
335.4,AUG_13,81.63,56.45,342.99
335.5,AUG_13,81.59,56.57,342.82
335.6,AUG_13,81.55,56.68,342.66
335.7,AUG_13,81.5,56.78,342.5
335.8,AUG_13,81.47,56.87,342.35
335.9,AUG_13,81.43,56.96,342.22
336,AUG_13,81.4,57.03,342.11
336.1,AUG_13,81.37,57.1,342
336.2,AUG_13,81.35,57.16,341.91
336.3,AUG_13,81.33,57.21,341.83
336.4,AUG_13,81.31,57.26,341.76
336.5,AUG_13,81.3,57.3,341.7
336.6,AUG_13,81.28,57.33,341.65
336.7,AUG_13,81.27,57.36,341.61
336.8,AUG_13,81.26,57.38,341.58
336.9,AUG_13,81.26,57.39,341.55
337,AUG_13,81.25,57.4,341.53
337.1,AUG_13,81.25,57.41,341.52
337.2,AUG_13,81.25,57.42,341.52
337.3,AUG_13,81.25,57.42,341.51
337.4,AUG_13,81.24,57.42,341.51
337.5,AUG_13,81.24,57.42,341.51
337.6,AUG_13,81.24,57.42,341.51
337.7,AUG_13,81.24,57.42,341.51
337.8,AUG_13,81.24,57.42,341.51
337.9,AUG_13,81.24,57.42,341.51
338,AUG_13,81.24,57.42,341.51
338.1,AUG_13,81.24,57.42,341.51
338.2,AUG_13,81.24,57.42,341.51
338.3,AUG_13,81.24,57.42,341.51
338.4,AUG_13,81.24,57.42,341.51
338.5,AUG_13,81.24,57.42,341.51
338.6,AUG_13,81.24,57.42,341.51
338.7,AUG_13,81.24,57.42,341.51
338.8,AUG_13,81.24,57.42,341.51
338.9,AUG_13,81.24,57.42,341.51
339,AUG_13,81.24,57.42,341.51
339.1,AUG_13,81.24,57.42,341.51
339.2,AUG_13,81.24,57.42,341.51
339.3,AUG_13,81.24,57.42,341.51
339.4,AUG_13,81.24,57.42,341.51
339.5,AUG_13,81.24,57.42,341.51
339.6,AUG_13,81.24,57.42,341.51
339.7,AUG_13,81.24,57.42,341.51
339.8,AUG_13,81.24,57.42,341.51
339.9,AUG_13,81.24,57.42,341.51
340,AUG_13,81.24,57.42,341.51
340.1,AUG_13,81.24,57.42,341.51
340.2,AUG_13,81.24,57.42,341.51
340.3,AUG_13,81.24,57.42,341.51
340.4,AUG_13,81.24,57.42,341.51
340.5,AUG_13,81.24,57.42,341.51
340.6,AUG_13,81.24,57.42,341.51
340.7,AUG_13,81.24,57.42,341.51
340.8,AUG_13,81.24,57.42,341.51
340.9,AUG_13,81.24,57.42,341.51
341,AUG_13,81.24,57.42,341.51
341.1,AUG_13,81.24,57.42,341.51
341.2,AUG_13,81.24,57.42,341.51
341.3,AUG_13,81.24,57.42,341.51
341.4,AUG_13,81.24,57.42,341.51
341.5,AUG_13,81.24,57.42,341.51
341.6,AUG_13,81.24,57.42,341.51
341.7,AUG_13,81.24,57.42,341.51
341.8,AUG_13,81.24,57.42,341.51
341.9,AUG_13,81.24,57.42,341.51
342,AUG_13,81.24,57.42,341.51
342.1,AUG_13,81.24,57.42,341.51
342.2,AUG_13,81.24,57.42,341.51
342.3,AUG_13,81.24,57.42,341.51
342.4,AUG_13,81.24,57.42,341.51
342.5,AUG_13,81.24,57.42,341.51
342.6,AUG_13,81.24,57.42,341.51
342.7,AUG_13,81.24,57.42,341.51
342.8,AUG_13,81.24,57.42,341.51
342.9,AUG_13,81.24,57.42,341.51
343,AUG_13,81.24,57.42,341.51
343.1,AUG_13,81.24,57.42,341.51
343.2,AUG_13,81.24,57.42,341.51
343.3,AUG_13,81.24,57.42,341.51
343.4,AUG_13,81.24,57.42,341.51
343.5,AUG_13,81.24,57.42,341.51
343.6,AUG_13,81.24,57.42,341.51
343.7,AUG_13,81.24,57.42,341.51
343.8,AUG_13,81.24,57.42,341.51
343.9,AUG_13,81.24,57.42,341.51
344,AUG_13,81.24,57.42,341.51
344.1,AUG_13,81.24,57.42,341.51
344.2,AUG_13,81.24,57.42,341.51
344.3,AUG_13,81.24,57.42,341.51
344.4,AUG_13,81.24,57.42,341.51
344.5,AUG_13,81.24,57.42,341.51
344.6,AUG_13,81.24,57.42,341.51
344.7,AUG_13,81.24,57.42,341.51
344.8,AUG_13,81.24,57.42,341.51
344.9,AUG_13,81.24,57.42,341.51
345,AUG_13,81.24,57.42,341.51
345.1,AUG_13,81.24,57.42,341.51
345.2,AUG_13,81.24,57.42,341.51
345.3,AUG_13,81.24,57.42,341.51
345.4,AUG_13,81.24,57.42,341.51
345.5,AUG_13,81.24,57.42,341.51
345.6,AUG_13,81.24,57.42,341.51
345.7,AUG_13,81.24,57.42,341.51
345.8,AUG_13,81.24,57.42,341.51
345.9,AUG_13,81.24,57.42,341.51
346,AUG_13,81.24,57.42,341.51
346.1,AUG_13,81.24,57.42,341.51
346.2,AUG_13,81.24,57.42,341.51
346.3,AUG_13,81.24,57.42,341.51
346.4,AUG_13,81.24,57.42,341.51
346.5,AUG_13,81.24,57.42,341.51
346.6,AUG_13,81.24,57.42,341.51
346.7,AUG_13,81.24,57.42,341.51
346.8,AUG_13,81.24,57.42,341.51
346.9,AUG_13,81.24,57.42,341.51
347,AUG_13,81.24,57.42,341.51
347.1,AUG_13,81.24,57.42,341.51
347.2,AUG_13,81.24,57.42,341.51
347.3,AUG_13,81.24,57.42,341.51
347.4,AUG_13,81.24,57.42,341.51
347.5,AUG_13,81.24,57.42,341.51
347.6,AUG_13,81.24,57.42,341.51
347.7,AUG_13,81.24,57.42,341.51
347.8,AUG_13,81.24,57.43,341.5
347.9,AUG_13,81.24,57.43,341.5
348,AUG_13,81.24,57.43,341.49
348.1,AUG_13,81.24,57.44,341.48
348.2,AUG_13,81.23,57.45,341.47
348.3,AUG_13,81.23,57.46,341.45
348.4,AUG_13,81.23,57.46,341.44
348.5,AUG_13,81.22,57.48,341.42
348.6,AUG_13,81.22,57.49,341.4
348.7,AUG_13,81.21,57.5,341.38
348.8,AUG_13,81.2,57.52,341.35
348.9,AUG_13,81.2,57.54,341.32
349,AUG_13,81.19,57.56,341.29
349.1,AUG_13,81.18,57.59,341.25
349.2,AUG_13,81.16,57.62,341.2
349.3,AUG_13,81.15,57.66,341.15
349.4,AUG_13,81.13,57.69,341.09
349.5,AUG_13,81.12,57.74,341.02
349.6,AUG_13,81.1,57.78,340.95
349.7,AUG_13,81.08,57.84,340.86
349.8,AUG_13,81.05,57.9,340.77
349.9,AUG_13,81.03,57.96,340.68
350,AUG_13,81,58.03,340.57
350.1,AUG_13,80.97,58.1,340.46
350.2,AUG_13,80.94,58.18,340.33
350.3,AUG_13,80.9,58.26,340.22
350.4,AUG_13,80.86,58.35,340.1
350.5,AUG_13,80.81,58.47,339.95
350.6,AUG_13,80.75,58.6,339.77
350.7,AUG_13,80.68,58.76,339.56
350.8,AUG_13,80.6,58.94,339.32
350.9,AUG_13,80.51,59.14,339.05
351,AUG_13,80.42,59.37,338.76
351.1,AUG_13,80.31,59.61,338.44
351.2,AUG_13,80.19,59.87,338.08
351.3,AUG_13,80.05,60.14,337.65
351.4,AUG_13,79.9,60.43,337.2
351.5,AUG_13,79.75,60.74,336.71
351.6,AUG_13,79.58,61.06,336.2
351.7,AUG_13,79.41,61.4,335.68
351.8,AUG_13,79.22,61.75,335.18
351.9,AUG_13,79.02,62.12,334.65
352,AUG_13,78.81,62.5,334.11
352.1,AUG_13,78.59,62.89,333.54
352.2,AUG_13,78.35,63.29,332.83
352.3,AUG_13,78.1,63.7,332.11
352.4,AUG_13,77.84,64.13,331.36
352.5,AUG_13,77.56,64.56,330.67
352.6,AUG_13,77.28,65,330.05
352.7,AUG_13,76.98,65.46,329.41
352.8,AUG_13,76.67,65.92,328.72
352.9,AUG_13,76.34,66.38,327.9
353,AUG_13,75.99,66.86,327.06
353.1,AUG_13,75.63,67.34,326.23
353.2,AUG_13,75.25,67.82,325.45
353.3,AUG_13,74.86,68.32,324.65
353.4,AUG_13,74.45,68.82,323.78
353.5,AUG_13,74.03,69.32,322.85
353.6,AUG_13,73.59,69.83,321.9
353.7,AUG_13,73.13,70.34,321.05
353.8,AUG_13,72.66,70.85,320.19
353.9,AUG_13,72.17,71.37,319.3
354,AUG_13,71.66,71.88,318.34
354.1,AUG_13,71.13,72.4,317.37
354.2,AUG_13,70.58,72.91,316.32
354.3,AUG_13,70.01,73.43,315.25
354.4,AUG_13,69.42,73.94,314.16
354.5,AUG_13,68.82,74.45,313.05
354.6,AUG_13,68.19,74.96,311.96
354.7,AUG_13,67.55,75.46,310.89
354.8,AUG_13,66.89,75.97,309.84
354.9,AUG_13,66.21,76.46,308.8
355,AUG_13,65.5,76.95,307.69
355.1,AUG_13,64.77,77.43,306.45
355.2,AUG_13,64.03,77.9,305.26
355.3,AUG_13,63.26,78.37,304.12
355.4,AUG_13,62.48,78.82,302.9
355.5,AUG_13,61.67,79.26,301.58
355.6,AUG_13,60.85,79.69,300.39
355.7,AUG_13,60,80.12,299.28
355.8,AUG_13,59.13,80.52,297.92
355.9,AUG_13,58.25,80.91,296.46
356,AUG_13,57.34,81.28,295.22
356.1,AUG_13,56.42,81.64,293.94
356.2,AUG_13,55.47,81.98,292.54
356.3,AUG_13,54.51,82.3,291.21
356.4,AUG_13,53.53,82.61,289.97
356.5,AUG_13,52.53,82.88,288.53
356.6,AUG_13,51.52,83.14,287.05
356.7,AUG_13,50.48,83.38,285.65
356.8,AUG_13,49.43,83.59,284.21
356.9,AUG_13,48.37,83.78,282.72
357,AUG_13,47.29,83.94,281.36
357.1,AUG_13,46.2,84.09,279.98
357.2,AUG_13,45.09,84.2,278.52
357.3,AUG_13,43.97,84.28,277.01
357.4,AUG_13,42.84,84.33,275.47
357.5,AUG_13,41.7,84.35,273.86
357.6,AUG_13,40.59,84.35,272.33
357.7,AUG_13,39.43,84.32,270.8
357.8,AUG_13,38.27,84.25,269.3
357.9,AUG_13,37.1,84.14,267.76
358,AUG_13,35.92,84.01,266.19
358.1,AUG_13,34.74,83.84,264.51
358.2,AUG_13,33.56,83.63,262.87
358.3,AUG_13,32.38,83.4,261.26
358.4,AUG_13,31.19,83.13,259.67
358.5,AUG_13,30.01,82.83,258.17
358.6,AUG_13,28.84,82.49,256.57
358.7,AUG_13,27.67,82.11,254.88
358.8,AUG_13,26.51,81.7,253.26
358.9,AUG_13,25.35,81.25,251.53
359,AUG_13,24.21,80.77,249.83
359.1,AUG_13,23.07,80.27,248.33
359.2,AUG_13,21.95,79.72,246.61
359.3,AUG_13,20.85,79.13,244.95
359.4,AUG_13,19.76,78.53,243.34
359.5,AUG_13,18.69,77.87,241.46
359.6,AUG_13,17.64,77.2,239.89
359.7,AUG_13,16.61,76.5,238.31
359.8,AUG_13,15.6,75.77,236.53
359.9,AUG_13,14.62,75,234.94
360,AUG_13,13.66,74.22,233.26
360.1,AUG_13,12.73,73.41,231.55
360.2,AUG_13,11.82,72.58,230.04
360.3,AUG_13,10.94,71.72,228.42
360.4,AUG_13,10.1,70.84,226.77
360.5,AUG_13,9.28,69.95,225.13
360.6,AUG_13,8.49,69.04,223.45
360.7,AUG_13,7.74,68.11,221.85
360.8,AUG_13,7,67.18,220.36
360.9,AUG_13,6.31,66.23,218.86
361,AUG_13,5.65,65.27,217.29
361.1,AUG_13,5.03,64.3,215.66
361.2,AUG_13,4.43,63.32,214.21
361.3,AUG_13,3.86,62.35,212.68
361.4,AUG_13,3.33,61.36,211.07
361.5,AUG_13,2.83,60.38,209.72
361.6,AUG_13,2.36,59.4,208.28
361.7,AUG_13,1.93,58.41,206.72
361.8,AUG_13,1.52,57.43,205.35
361.9,AUG_13,1.13,56.46,204.02
362,AUG_13,0.79,55.49,202.63
362.1,AUG_13,0.47,54.53,201.31
362.2,AUG_13,0.17,53.58,200.05
362.3,AUG_13,-0.09,52.64,198.69
362.4,AUG_13,-0.34,51.7,197.3
362.5,AUG_13,-0.55,50.78,196.05
362.6,AUG_13,-0.75,49.87,194.82
362.7,AUG_13,-0.91,48.97,193.56
362.8,AUG_13,-1.07,48.08,192.35
362.9,AUG_13,-1.2,47.21,191.27
363,AUG_13,-1.31,46.36,190.17
363.1,AUG_13,-1.39,45.51,189.01
363.2,AUG_13,-1.47,44.69,187.88
363.3,AUG_13,-1.52,43.88,186.83
363.4,AUG_13,-1.57,43.08,185.81
363.5,AUG_13,-1.58,42.3,184.71
363.6,AUG_13,-1.6,41.54,183.63
363.7,AUG_13,-1.59,40.83,182.7
363.8,AUG_13,-1.58,40.1,181.75
363.9,AUG_13,-1.55,39.39,180.82
364,AUG_13,-1.51,38.69,179.83
364.1,AUG_13,-1.47,38.01,178.86
364.2,AUG_13,-1.4,37.34,178.01
364.3,AUG_13,-1.34,36.69,177.17
364.4,AUG_13,-1.27,36.05,176.37
364.5,AUG_13,-1.18,35.43,175.49
364.6,AUG_13,-1.09,34.83,174.63
364.7,AUG_13,-1,34.24,173.83
364.8,AUG_13,-0.89,33.67,173.07
364.9,AUG_13,-0.79,33.11,172.34
365,AUG_13,-0.68,32.56,171.6
365.1,AUG_13,-0.56,32.03,170.85
365.2,AUG_13,-0.44,31.51,170.12
365.3,AUG_13,-0.32,31,169.42
365.4,AUG_13,-0.2,30.51,168.8
365.5,AUG_13,-0.07,30.03,168.19
365.6,AUG_13,0.05,29.56,167.6
365.7,AUG_13,0.19,29.11,166.96
365.8,AUG_13,0.33,28.67,166.33
365.9,AUG_13,0.46,28.24,165.7
366,AUG_13,0.6,27.81,165.09
366.1,AUG_13,0.74,27.41,164.52
366.2,AUG_13,0.88,27.01,163.96
366.3,AUG_13,1.02,26.61,163.41
366.4,AUG_13,1.16,26.23,162.87
366.5,AUG_13,1.3,25.86,162.32
366.6,AUG_13,1.45,25.5,161.76
366.7,AUG_13,1.59,25.15,161.21
366.8,AUG_13,1.73,24.8,160.67
366.9,AUG_13,1.88,24.46,160.16
367,AUG_13,2.02,24.13,159.71
367.1,AUG_13,2.17,23.81,159.26
367.2,AUG_13,2.31,23.49,158.82
367.3,AUG_13,2.45,23.18,158.38
367.4,AUG_13,2.59,22.87,157.96
367.5,AUG_13,2.74,22.58,157.51
367.6,AUG_13,2.88,22.29,157.07
367.7,AUG_13,3.03,22,156.64
367.8,AUG_13,3.17,21.72,156.22
367.9,AUG_13,3.31,21.44,155.8
368,AUG_13,3.45,21.17,155.41
368.1,AUG_13,3.6,20.9,155.03
368.2,AUG_13,3.74,20.64,154.65
368.3,AUG_13,3.88,20.38,154.28
368.4,AUG_13,4.02,20.12,153.91
368.5,AUG_13,4.17,19.86,153.54
368.6,AUG_13,4.32,19.62,153.12
368.7,AUG_13,4.47,19.38,152.7
368.8,AUG_13,4.62,19.13,152.29
368.9,AUG_13,4.76,18.89,151.88
369,AUG_13,4.91,18.65,151.48
369.1,AUG_13,5.06,18.42,151.07
369.2,AUG_13,5.21,18.18,150.73
369.3,AUG_13,5.36,17.95,150.39
369.4,AUG_13,5.51,17.72,150.05
